Symbol,Synonym Symbol,Scientific Name with Author,Common Name,Family
PRACM,EUGL15,Euterpe globosa auct. non Gaertn.,,
PRACM,EUMO6,Euterpe montana Graham,,
PRACM,PRMO,Prestoea montana (Graham) G. Nicholson,,
PRAF2,,"Prosopis africana (Guill., Perr. & A. Rich.) Taubert",African mesquite,Fabaceae
PRAG,,Prestonia agglutinata (Jacq.) Woodson,babeiro,Apocynaceae
PRAG,ECAG,Echites agglutinata Jacq.,,
PRAL,,Prenanthes alata (Hook.) D. Dietr.,western rattlesnakeroot,Asteraceae
PRAL,PRLE,Prenanthes lessingii Hultén,,
PRAL11,,Prosopis alpataco Phil.,,Fabaceae
PRAL2,,Prenanthes alba L.,white rattlesnakeroot,Asteraceae
PRAL2,NAAL2,Nabalus albus (L.) Hook.,,
PRAL3,,Prenanthes altissima L.,tall rattlesnakeroot,Asteraceae
PRAL3,NAAL3,Nabalus altissimus (L.) Hook.,,
PRAL3,PRALC,Prenanthes altissima L. var. cinnamomea Fernald,,
PRAL4,,Proboscidea althaeifolia (Benth.) Decne.,desert unicorn-plant,Pedaliaceae
PRAL4,MAAL10,Martynia althaeifolia Benth.,,
PRAL4,MAAR10,Martynia arenaria Engelm.,,
PRAL4,PRAR,Proboscidea arenaria (Engelm.) Decne.,,
PRAL5,,Prunus alleghaniensis Porter,Allegheny plum,Rosaceae
PRAL6,,Primula alcalina Cholewa & Douglass M. Hend.,bluedome primrose,Primulaceae
PRAL7,,Prunus alabamensis C. Mohr,Alabama cherry,Rosaceae
PRAL7,PAAL15,Padus alabamensis (C. Mohr) Small,,
PRAL7,PAAU5,Padus australis Beadle,,
PRAL7,PACU2,Padus cuthbertii Small,,
PRAL7,PRSEA,Prunus serotina Ehrh. var. alabamensis (C. Mohr) Little,,
PRAL7,PRSEH,Prunus serotina Ehrh. ssp. hirsuta (Elliott) McVaugh,,
PRAL8,,Prosopis alba Griseb.,algarrobo blanco,Fabaceae
PRALA,,Prunus alleghaniensis Porter var. alleghaniensis,Allegheny plum,Rosaceae
PRALD,,Prunus alleghaniensis Porter var. davisii (W. Wight) Sarg.,Davis' plum,Rosaceae
PRAM,,Prunus americana Marshall,American plum,Rosaceae
PRAM4,,Proiphys amboinensis (L.) Herb.,,Liliaceae
PRAM4,EUAM10,Eurycles amboinensis (L.) Lindl.,,
PRAN,,Primula angustifolia Torr.,alpine primrose,Primulaceae
PRAN2,,Prunus andersonii A. Gray,desert peach,Rosaceae
PRAN3,,Prunus angustifolia Marshall,Chickasaw plum,Rosaceae
PRAN4,,Primula anvilensis S. Kelso,boreal primrose,Primulaceae
PRAN5,,Primula anisodora Balf. f. & G. Forrest [excluded],anise primrose,Primulaceae
PRAN6,,Pronectria anisospora (Lowen) Lowen,,Hypocreaceae
PRAN6,NEAN3,Nectriella anisospora Lowen,,
PRANA,,Prunus angustifolia Marshall var. angustifolia,Chickasaw plum,Rosaceae
PRANA,PRANV,Prunus angustifolia Marshall var. varians W. Wight & Hedrick,,
PRANW,,Prunus angustifolia Marshall var. watsonii (Sarg.) Waugh,Watson's plum,Rosaceae
PRANW,PRWA2,Prunus watsonii Sarg.,,
PRAR2,,Pritchardia arecina Becc.,Maui pritchardia,Arecaceae
PRAR3,,Prunus armeniaca L.,apricot,Rosaceae
PRAR3,ARVU5,Armeniaca vulgaris Lam.,,
PRAR3,PRARV,Prunus armeniaca L. var. vulgaris Zabel,,
PRAR6,,Prosopis argentina Burkart,,Fabaceae
PRAS,,Prenanthes aspera Michx.,rough rattlesnakeroot,Asteraceae
PRAS,NAAS,Nabalus asperus (Michx.) Torr. & A. Gray,,
PRASA,,Prasanthus Lindb.,,Gymnomitriaceae
PRAT,,Protoparmelia atriseda (Fr.) R. Sant. & V. Wirth,protoparmelia lichen,Lecanoraceae
PRAT,LEAT8,Lecanora atriseda (Fr.) Nyl.,,
PRAU,,Prenanthes autumnalis Walter,slender rattlesnakeroot,Asteraceae
PRAU,NAAU3,Nabalus autumnalis (Walter) Weakley,,
PRAU,NAVI3,Nabalus virgatus (Michx.) DC.,,
PRAU,PRVI4,Prenanthes virgata Michx.,,
PRAV,,Prunus avium (L.) L.,sweet cherry,Rosaceae
PRAV,CEAV,Cerasus avium (L.) Moench,,
PRAXE,,Praxelis Cass.,Praxelis,Asteraceae
PRAY,,Pritchardia aylmer-robinsonii H. St. John,Nihoa pritchardia,Arecaceae
PRAY,PRREA,"Pritchardia remota Becc. ssp. aylmer-robinsonii (H. St. John) Read, ined.",,
PRBA,,Prenanthes barbata (Torr. & A. Gray) Milstead,barbed rattlesnakeroot,Asteraceae
PRBA,PRSEB,Prenanthes serpentaria Pursh var. barbata Torr. & A. Gray,,
PRBA2,,Protoparmelia badia (Hoffm.) Hafellner,protoparmelia lichen,Lecanoraceae
PRBA2,LEBA4,Lecanora badia (Hoffm.) Ach.,,
PRBA2,LEGR10,Lecanora grandis H. Magn.,,
PRBA3,,Primula baileyana Kingdon-Ward,,Primulaceae
PRBA4,,Pritchardia bakeri Hodel,Baker's pritchardia,Arecaceae
PRBE,,Pritchardia beccariana Rock,Kilauea pritchardia,Arecaceae
PRBE,PRBEG,Pritchardia beccariana Rock var. giffardiana Becc.,,
PRBO,,Primula borealis Duby,northern primrose,Primulaceae
PRBO,PRAJ,Primula ajanensis E. Busch,,
PRBO,PRBOA,Primula borealis Duby var. ajanensis (E. Busch) Hultén,,
PRBO,PRCH,Primula chamissonis E. Busch,,
PRBO,PRKA5,Primula kawasimae H. Hara,,
PRBO,PRPA7,Primula parviflora (Jacq. ex Duby) Kuntze,,
PRBO,PRTE2,Primula tenuis Small,,
PRBO2,,Prenanthes boottii (DC.) A. Gray,alpine rattlesnakeroot,Asteraceae
PRBO2,NABO,Nabalus boottii DC.,,
PRBO3,,Prosthechea boothiana (Lindl.) W.E. Higgins,dollar orchid,Orchidaceae
PRBOE,,Prosthechea boothiana (Lindl.) W.E. Higgins var. erythronioides (Small) W.E. Higgins,dollar orchid,Orchidaceae
PRBOE,ENBO,Encyclia boothiana auct. non (Lindl.) Dressler,,
PRBOE,ENBOE2,Encyclia boothiana (Lindl.) Dressler var. erythronioides (Small) Luer,,
PRBOE,EPBO3,Epicladium boothianum auct. non (Lindl.) Small,,
PRBOE,EPER,Epidendrum erythronioides Small,,
PRBU2,,Prosopis burkartii Muñoz,,Fabaceae
PRCA,,Prunus caroliniana Aiton,Carolina laurelcherry,Rosaceae
PRCA,LACA10,Laurocerasus caroliniana (Aiton) M. Roem.,,
PRCA10,,Prosopis calingastana Burkart,cusqui,Fabaceae
PRCA11,,Prosopis campestris Griseb.,,Fabaceae
PRCA12,,Prosopis castellanosii Burkart,,Fabaceae
PRCA2,,Pristimera caribaea (Urb.) A.C. Sm.,bejuco prieto,Celastraceae
PRCA2,HICA9,Hippocratea caribaea Urb.,,
PRCA3,,Primula capillaris N.H. Holmgren & A.H. Holmgren,Ruby Mountain primrose,Primulaceae
PRCA4,,Protoblastenia calva (Dicks.) Zahlbr.,protoblastenia lichen,Psoraceae
PRCA4,PRRUC,Protoblastenia rupestris (Scop.) J. Steiner var. calva (Dicks.) J. Steiner,,
PRCA5,,"Prenanthes carrii Singhurst, O'Kennon & W.C. Holmes",Carr's rattlesnakeroot,Asteraceae
PRCA9,,Prosopis caldenia Burkart,,Fabaceae
PRCE,,Prunus cerasus L.,sour cherry,Rosaceae
PRCE2,,Prunus cerasifera Ehrh.,cherry plum,Rosaceae
PRCE2,PRCEP,Prunus cerasifera Ehrh. var. pissardii (Carrière) L.H. Bailey,,
PRCED,,Prunus cerasifera Ehrh. var. divaricata (Ledeb.) L.H. Bailey,,Rosaceae
PRCED,PRDIN2,Prunus divaricata Ledeb. ssp. nairica Kovalev,,
PRCH2,,Prosopis chilensis (Molina) Stuntz,algarrobo,Fabaceae
PRCI4,,Prosopis cineraria (L.) Druce,jand,Fabaceae
PRCL2,,Praxelis clematidea R.M. King & H. Rob.,Praxelis,Asteraceae
PRCL2,EUCL8,"Eupatorium clematideum Griseb., nom. illeg.",,
PRCL2,EUCL9,Eupatorium clematideum (Wall. ex DC.) Sch. Bip.,,
PRCO,,Protothelenella corrosa (Körb.) H. Mayrh. & Poelt,protothelenella lichen,Protothelenellaceae
PRCO,MICO17,Microglaena corrosa (Körb.) Arnold,,
PRCO4,,Prosthechea cochleata (L.) W.E. Higgins,clamshell orchid,Orchidaceae
PRCOC,,Prosthechea cochleata (L.) W.E. Higgins var. cochleata,clamshell orchid,Orchidaceae
PRCOC,ANCO10,Anacheilium cochleatum (L.) Hoffmanns.,,
PRCOC,ENCO3,Encyclia cochleata (L.) Dressler,,
PRCOC,EPCO3,Epidendrum cochleatum L.,,
PRCOT,,Prosthechea cochleata (L.) W.E. Higgins var. triandra (Ames) W.E. Higgins,clamshell orchid,Orchidaceae
PRCOT,ANCOT,"Anacheilium cochleatum (L.) Hoffmanns. var. triandrum (Ames) Sauleda, Wunderlin & B.F. Hansen",,
PRCOT,ENCOT,Encyclia cochleata (L.) Dressler var. triandra (Ames) Dressler,,
PRCOT,ENCOT2,Encyclia cochleata (L.) Dressler ssp. triandra (Ames) Hágsater,,
PRCOT,EPCOT,Epidendrum cochleatum L. var. triandrum Ames,,
PRCR,,Prenanthes crepidinea Michx.,nodding rattlesnakeroot,Asteraceae
PRCR,NACR,Nabalus crepidineus (Michx.) DC.,,
PRCR2,,Prockia crucis P. Br. ex L.,guasimilla,Flacourtiaceae
PRCU,,Primula cuneifolia Ledeb.,wedgeleaf primrose,Primulaceae
PRCU2,,Primula cusickiana (A. Gray) A. Gray,Cusick's primrose,Primulaceae
PRCU4,,Protoparmelia cupreoalbida (Nyl.) Poelt,,Lecanoraceae
PRCUC,,Primula cuneifolia Ledeb. ssp. cuneifolia,wedgeleaf primrose,Primulaceae
PRCUC2,,Primula cusickiana (A. Gray) A. Gray var. cusickiana,Cusick's primrose,Primulaceae
PRCUC2,PRBR2,Primula brodheadiae M.E. Jones,,
PRCUD,,Primula cusickiana (A. Gray) A. Gray var. domensis (Kass & S.L. Welsh) N.H. Holmgren & S. Kelso,House Range primrose,Primulaceae
PRCUD,PRDO3,Primula domensis Kass & S.L. Welsh,,
PRCUM,,Primula cusickiana (A. Gray) A. Gray var. maguirei (L.O. Williams) N.H. Holmgren & S. Kelso,Maguire's primrose,Primulaceae
PRCUM,PRMA7,Primula maguirei L.O. Williams,,
PRCUN,,Primula cusickiana (A. Gray) A. Gray var. nevadensis (N.H. Holmgren) N.H. Holmgren & S. Kelso,Nevada primrose,Primulaceae
PRCUN,PRNE,Primula nevadensis N.H. Holmgren,,
PRCUS,,Primula cuneifolia Ledeb. ssp. saxifragifolia (Lehm.) W.W. Sm. & G. Forrest,wedgeleaf primrose,Primulaceae
PRCUS,PRCUS2,Primula cuneifolia Ledeb. var. saxifragifolia (Lehm.) Pax & R. Knuth,,
PRCY2,,Protea cynaroides (L.) L.,king protea,Proteaceae
PRDE4,,Prosopis denudans Benth.,,Fabaceae
PRDO,,Prunus domestica L.,European plum,Rosaceae
PRDOD,,Prunus domestica L. var. domestica,European plum,Rosaceae
PRDOI,,Prunus domestica L. var. insititia (L.) Fiori & Paoletti,European plum,Rosaceae
PRDOI,PRDOI2,Prunus domestica L. ssp. insititia (L.) C.K. Schneid.,,
PRDOI,PRDOI3,"Prunus ×domestica L. var. insititia (L.) B. Boivin (pro nm.), nom. illeg.",,
PRDOI,PRIN8,Prunus insititia L.,,
PRDU,,Prunus dulcis (Mill.) D.A. Webb,sweet almond,Rosaceae
PRDU,AMCO14,Amygdalus communis L.,,
PRDU,AMDU3,Amygdalus dulcis Mill.,,
PRDU,PRAM3,Prunus amygdalus Batsch,,
PRDU,PRCO2,Prunus communis (L.) Arcang.,,
PRDU,PRDUA2,Prunus dulcis (Mill.) D.A. Webb var. amara (DC.) Buchheim,,
PREG,,Primula egaliksensis Wormsk. ex Hornem.,Greenland primrose,Primulaceae
PREG,PRGR3,Primula groenlandica (Warming) W.W. Sm. & G. Forrest,,
PREIS,,Preissia Corda,,Marchantiaceae
PREL3,,Primula elatior (L.) Hill,oxlip,Primulaceae
PREL5,,Prosopis elata (Burkart) Burkart,,Fabaceae
PREM,,Prunus emarginata (Douglas ex Hook.) D. Dietr.,bitter cherry,Rosaceae
PREME,,Prunus emarginata (Douglas ex Hook.) D. Dietr. var. emarginata,bitter cherry,Rosaceae
PREME,PREMC,Prunus emarginata (Douglas ex Hook.) D. Dietr. var. crenulata (Greene) Kearney & Peebles,,
PREMM,,Prunus emarginata (Douglas ex Hook.) D. Dietr. var. mollis (Douglas ex Hook.) W.H. Brewer,bitter cherry,Rosaceae
PREMN,,Premna L.,premna,Verbenaceae
PRENA,,Prenanthes L.,rattlesnakeroot,Asteraceae
PRENA2,,Prenanthella Rydb.,prenanthella,Asteraceae
PRER3,,Pronectria erythrinella (Nyl.) Lowen,,Hypocreaceae
PRER4,,Prunus eremophila Prigge,Mojave Desert plum,Rosaceae
PRESC,,Prescotia Lindl.,Prescott orchid,Orchidaceae
PREST,,Prestoea Hook. f.,prestoea,Arecaceae
PREST2,,Prestonia R. Br.,prestonia,Apocynaceae
PREX,,Prenanthella exigua (A. Gray) Rydb.,brightwhite,Asteraceae
PREX,LYEX3,Lygodesmia exigua (A. Gray) A. Gray,,
PREX2,,Primula eximia Greene,arctic primrose,Primulaceae
PREX2,PRTSA,Primula tschuktschorum Kjellm. var. arctica (Koidzumi) Fernald,,
PREX2,PRTSA2,Primula tschuktschorum Kjellm. ssp. arctica (Koidzumi) Á. Löve & D. Löve,,
PREX2,PRTSC,Primula tschuktschorum Kjellm. ssp. cairnesiana A.E. Porsild,,
PREX2,PRTSE,Primula tschuktschorum Kjellm. ssp. eximia (Greene) A.E. Porsild,,
PRFA,,Prunus fasciculata (Torr.) A. Gray,desert almond,Rosaceae
PRFA2,,Prosopis farcta (Banks & Sol.) J.F. Macbr.,Syrian mesquite,Fabaceae
PRFA2,PRST5,Prosopis stephaniana (M. Bieb.) Kunth ex Spreng.,,
PRFAF,,Prunus fasciculata (Torr.) A. Gray var. fasciculata,desert almond,Rosaceae
PRFAP,,Prunus fasciculata (Torr.) A. Gray var. punctata Jeps.,desert almond,Rosaceae
PRFE2,,Prosopis ferox Griseb.,,Fabaceae
PRFI4,,Prosopis fiebrigii Harms,,Fabaceae
PRFL,,Pritchardia flynnii Lorence & Gemmill,Flynn's Pritchardia,Arecaceae
PRFO,,Pritchardia forbesiana Rock,Mt. Eke pritchardia,Arecaceae
PRFR,,Prunus fremontii S. Watson,desert apricot,Rosaceae
PRFR2,,Prunus fruticosa Pall.,European dwarf cherry,Rosaceae
PRFR2,CEFR4,Cerasus fruticosa (Pall.) Pall.,,
PRGE,,Prunus geniculata Harper,scrub plum,Rosaceae
PRGL,,Pritchardia glabrata Becc. & Rock,Nihoa pritchardia,Arecaceae
PRGL,PRREG,"Pritchardia remota Becc. ssp. glabrata (Becc. & Rock) Read, ined.",,
PRGL2,,Prosopis glandulosa Torr.,honey mesquite,Fabaceae
PRGL80,,Prunus glandulosa Thunb.,flowering almond,Rosaceae
PRGLG,,Prosopis glandulosa Torr. var. glandulosa,honey mesquite,Fabaceae
PRGLG,PRCHG,Prosopis chilensis (Molina) Stuntz var. glandulosa (Torr.) Standl.,,
PRGLG,PRJUG2,Prosopis juliflora (Sw.) DC. var. glandulosa (Torr.) Cockerell,,
PRGLP,,Prosopis glandulosa Torr. var. prostrata Burkart,honey mesquite,Fabaceae
PRGLT,,Prosopis glandulosa Torr. var. torreyana (L.D. Benson) M.C. Johnst.,western honey mesquite,Fabaceae
PRGLT,PRJUT,Prosopis juliflora (Sw.) DC. var. torreyana L.D. Benson,,
PRGLT,PROD2,Prosopis odorata Torr. & Frém.,,
PRGO,,Pritchardia gordonii Hodel,Gordon's pritchardia,Arecaceae
PRGR,,Prunus gracilis Engelm. & A. Gray,Oklahoma plum,Rosaceae
PRHA,,Prunus havardii (W. Wight) S.C. Mason,Havard's plum,Rosaceae
PRHA2,,Pritchardia hardyi Rock,Makaleha pritchardia,Arecaceae
PRHA2,PRWE,Pritchardia weissichiana Rock,,
PRHA4,,Prosopis hassleri Harms ex Hassler,,Fabaceae
PRHI,,Pritchardia hillebrandii (Kuntze) Becc.,lo'ulu lelo,Arecaceae
PRHI,PRIN4,Pritchardia insignis Becc.,,
PRHO,,Prunus hortulana L.H. Bailey,hortulan plum,Rosaceae
PRHO,PRHOM,Prunus hortulana L.H. Bailey var. mineri L.H. Bailey,,
PRHO2,,Prosartes hookeri Torr.,drops-of-gold,Liliaceae
PRHOH,,Prosartes hookeri Torr. var. hookeri,drops-of-gold,Liliaceae
PRHOH,DIHO3,Disporum hookeri (Torr.) G. Nicholson,,
PRHOH,DIHOH,Disporum hookeri (Torr.) G. Nicholson var. hookeri,,
PRHOO,,Prosartes hookeri Torr. var. oregana (S. Watson) Kartesz,Oregon drops of gold,Liliaceae
PRHOO,DIHOO,Disporum hookeri (Torr.) G. Nicholson var. oreganum (S. Watson) Q. Jones,,
PRHOO,DIOR2,Disporum oreganum (S. Watson) W. Mill.,,
PRHOO,PROR2,Prosartes oregana S. Watson,,
PRHOP,,Prosartes hookeri Torr. var. parvifolia (S. Watson) Kartesz,drops of gold,Liliaceae
PRHOP,DIHOP,Disporum hookeri (Torr.) G. Nicholson var. parvifolium (S. Watson) Britton,,
PRHOP,DIPA7,Disporum parvifolium (S. Watson) Britton,,
PRHOP,PRPA6,Prosartes parvifolia S. Watson,,
PRHOT,,Prosartes hookeri Torr. var. trachyandra (Torr.) Kartesz,drops of gold,Liliaceae
PRHOT,DIHOT,Disporum hookeri (Torr.) G. Nicholson var. trachyandrum (Torr.) Q. Jones,,
PRHOT,DITR6,Disporum trachyandrum (Torr.) Britton,,
PRHOT,PRTR5,Prosartes trachyandra Torr.,,
PRHU3,,Prosopis humilis Gillies ex Hook. & Arn.,,Fabaceae
PRIL,,Prunus ilicifolia (Nutt. ex Hook. & Arn.) D. Dietr.,hollyleaf cherry,Rosaceae
PRILI,,Prunus ilicifolia (Nutt. ex Hook. & Arn.) D. Dietr. ssp. ilicifolia,hollyleaf cherry,Rosaceae
PRILL,,Prunus ilicifolia (Nutt. ex Hook. & Arn.) D. Dietr. ssp. lyonii (Eastw.) P.H. Raven,hollyleaf cherry,Rosaceae
PRILL,PRLY,Prunus lyonii (Eastw.) Sarg.,,
PRIMU,,Primula L.,primrose,Primulaceae
PRIN,,Primula incana M.E. Jones,silvery primrose,Primulaceae
PRIN2,,Proserpinaca intermedia Mack.,intermediate mermaidweed,Haloragaceae
PRIN9,,Protoblastenia incrustans (DC.) J. Steiner,protoblastenia lichen,Psoraceae
PRINS,,Prinsepia Royle,,Rosaceae
PRIST,,Pristimera Miers,pristimera,Celastraceae
PRITC,,Pritchardia Seem. & H. Wendl.,pritchardia,Arecaceae
PRIVA,,Priva Adans.,priva,Verbenaceae
PRJA,,Prunus japonica Thunb.,Japanese bush cherry,Rosaceae
PRJA2,,Primula japonica A. Gray,Japanese primrose,Primulaceae
PRJU3,,Prosopis juliflora (Sw.) DC.,mesquite,Fabaceae
PRKA,,Pritchardia kaalae Rock,Waianae Range pritchardia,Arecaceae
PRKA,PRKAM,Pritchardia kaalae Rock var. minima Caum,,
PRKA3,,Pritchardia kahukuensis Caum,Kahuku pritchardia,Arecaceae
PRKU2,,Prosopis kuntzei Harms ex Hassler,,Fabaceae
PRLA,,Primula laurentiana Fernald,birdeye primrose,Primulaceae
PRLA,PRFA3,Primula farinosa auct. non L.,,
PRLA,PRFAM,Primula farinosa L. var. macropoda Fernald,,
PRLA,PRMIM,Primula mistassinica Michx. var. macropoda (Fernald) B. Boivin,,
PRLA2,,Priva lappulacea (L.) Pers.,catstongue,Verbenaceae
PRLA3,,"Pritchardia lanaiensis Becc. & Rock, nom. inq.",Lanai pritchardia,Arecaceae
PRLA3,PREL,"Pritchardia elliptica Rock & Caum, nom. inq.",,
PRLA4,,Pritchardia lanigera Becc.,lo'ulu,Arecaceae
PRLA4,PRER2,Pritchardia eriostachya Becc.,,
PRLA4,PRMO2,Pritchardia montis-kea Rock,,
PRLA5,,Prunus laurocerasus L.,cherry laurel,Rosaceae
PRLA5,CELA5,Cerasus laurocerasus (L.) Loisel.,,
PRLA5,LAOF2,Laurocerasus officinalis M. Roem.,,
PRLA6,,Prosopis laevigata (Humb. & Bonpl. ex Willd.) M.C. Johnst.,smooth mesquite,Fabaceae
PRLA7,,Prunella laciniata (L.) L.,cutleaf selfheal,Lamiaceae
PRLA9,,Prosartes lanuginosa (Michx.) D. Don,yellow fairybells,Liliaceae
PRLA9,DILA5,Disporum lanuginosum (Michx.) G. Nicholson,,
PRLA9,STLA9,Streptopus lanuginosus Michx.,,
PRLE2,,Protothelenella leucothelia (Nyl.) H. Mayrh. & Poelt,,Protothelenellaceae
PRLI2,,Pritchardia limahuliensis H. St. John,Limahuli Valley pritchardia,Arecaceae
PRLO,,Proboscidea louisianica (Mill.) Thell.,ram's horn,Pedaliaceae
PRLO,PRLO3,"Proboscidea louisiana (Mill.) Wooton & Standl., orth. var.",,
PRLO2,,Pritchardia lowreyana Rock,Molokai pritchardia,Arecaceae
PRLO2,PRBR,Pritchardia brevicalyx Becc. & Rock,,
PRLO2,PRDO2,Pritchardia donata Caum,,
PRLO2,PRLOT,Pritchardia lowreyana Rock var. turbinata Rock,,
PRLO2,PRMA4,Pritchardia macrocarpa Linden ex André,,
PRLOF,,Proboscidea louisianica (Mill.) Thell. ssp. fragrans (Lindl.) Bretting,ram's horn,Pedaliaceae
PRLOF,MAFR6,Martynia fragrans Lindl.,,
PRLOF,PRFR3,Proboscidea fragrans (Lindl.) Decne.,,
PRLOL,,Proboscidea louisianica (Mill.) Thell. ssp. louisianica,ram's horn,Pedaliaceae
PRLOL,MALO4,Martynia louisianica Mill.,,
PRLOL,MALO6,"Martynia louisiana Mill., orth. var.",,
PRLOL,MAPR7,Martynia proboscidea Gloxin,,
PRLOL,PRJU2,Proboscidea jussieui auct.,,
PRLU,,Prunus lusitanica L.,Portugal laurel,Rosaceae
PRLU,PRLUM2,Prunus lusitanica L. f. myrtifolia (Mouill.) hort. ex Zabel,,
PRMA,,Prunus mahaleb L.,Mahaleb cherry,Rosaceae
PRMA,CEMA16,Cerasus mahaleb (L.) Mill.,,
PRMA11,,Prunus maximowiczii Rupr.,Korean cherry,Rosaceae
PRMA13,,Primula matsumurae Petitm. [excluded],,Primulaceae
PRMA14,,Prosartes maculata (Buckley) A. Gray,yellow mandarin,Liliaceae
PRMA14,DIMA2,Disporum maculatum (Buckley) Britton,,
PRMA15,,Pritchardia maideniana Becc.,Hawai'i pritchardia,Arecaceae
PRMA15,PRAF,Pritchardia affinis Becc.,,
PRMA15,PRAFG,Pritchardia affinis Becc. var. gracilis,,
PRMA15,PRAFH,Pritchardia affinis Becc. var. halophila,,
PRMA15,PRAFR,Pritchardia affinis Becc. var. rhopalocarpa,,
PRMA2,,Prunus maritima Marshall,beach plum,Rosaceae
PRMA5,,Pritchardia martii (Gaudich.) H. Wendl.,Koolau Range pritchardia,Arecaceae
PRMA5,PRGA,Pritchardia gaudichaudii (Mart.) H. Wendl.,,
PRMA5,PRKA2,Pritchardia kahanae Rock & Caum,,
PRMA5,PRKA4,Pritchardia kamapuaana Caum,,
PRMA5,PRMA3,Pritchardia macdanielsii Caum,,
PRMA5,PRMA6,Pritchardia martioides Rock & Caum,,
PRMA5,PRRO,Pritchardia rockiana Becc.,,
PRMA8,,Prenanthes ×mainensis A. Gray (pro sp.),rattlesnakeroot,Asteraceae
PRMA9,,Prunus maackii Rupr.,Amur chokecherry,Rosaceae
PRMAG,,Prunus maritima Marshall var. gravesii (Small) G.J. Anderson,Graves' plum,Rosaceae
PRMAG,PRGR2,Prunus gravesii Small,,
PRMAM,,Prunus maritima Marshall var. maritima,beach plum,Rosaceae
PRME,,Prunus mexicana S. Watson,Mexican plum,Rosaceae
PRME,PRAML2,Prunus americana Marshall var. lanata Sudw.,,
PRME,PRLA8,Prunus lanata (Sudw.) Mack. & Bush,,
PRME,PRMEF,Prunus mexicana S. Watson var. flutonensis (Sarg.) Sarg.,,
PRME,PRMEP,Prunus mexicana S. Watson var. polyandra (Sarg.) Sarg.,,
PRME,PRPEM,Prunus pensylvanica L. f. var. mollis (Douglas) B. Boivin,,
PRME4,,Priva mexicana (L.) Pers. [excluded],,Verbenaceae
PRMI,,Primula mistassinica Michx.,Mistassini primrose,Primulaceae
PRMI,PRIN6,Primula intercedens Fernald,,
PRMI,PRMII,Primula mistassinica Michx. var. intercedens (Fernald) B. Boivin,,
PRMI,PRMIN,Primula mistassinica Michx. var. noveboracensis Fernald,,
PRMI2,,Prunus minutiflora Engelm.,Texas almond,Rosaceae
PRMI3,,Pritchardia minor Becc.,Alakai Swamp pritchardia,Arecaceae
PRMI3,PRER,Pritchardia eriophora Becc.,,
PRMU,,Prunus munsoniana W. Wight & Hedrick,wild goose plum,Rosaceae
PRMU2,,Prunus murrayana Palmer,Murray's plum,Rosaceae
PRMU3,,Pritchardia munroi Rock,Kamalo pritchardia,Arecaceae
PRMU5,,Prunus mume Siebold & Zucc.,Japanese apricot,Rosaceae
PRMY,,Prunus myrtifolia (L.) Urb.,West Indian cherry,Rosaceae
PRMY,LAMY2,Laurocerasus myrtifolia (L.) Britton,,
PRNA,,Prenanthes nana (Bigelow) Torr.,dwarf rattlesnakeroot,Asteraceae
PRNA,NANA,Nabalus nanus (Bigelow) DC.,,
PRNA,PRTRN,Prenanthes trifoliolata (Cass.) Fernald var. nana (Bigelow) Fernald,,
PRNA2,,Pritchardia napaliensis H. St. John,Nihoa pritchardia,Arecaceae
PRNA2,PRREN,"Pritchardia remota Becc. ssp. napaliensis (H. St. John) Read, ined.",,
PRNE2,,Protoparmelia nephaea (Sommerf.) R. Sant.,,Lecanoraceae
PRNE2,LENE10,Lecanora nephaea Sommerf.,,
PRNI,,Prunus nigra Aiton,Canadian plum,Rosaceae
PRNI,PRAMN,Prunus americana Marshall var. nigra (Aiton) Waugh,,
PRNI3,,Prosopis nigra Griseb. ex Hieron.,algarrobo negro,Fabaceae
PRNU,,Primula nutans Georgi,Siberian primrose,Primulaceae
PRNU,PRCL,Primula clusiana auct. non Tausch,,
PRNU,PRSI,Primula sibirica Jacq.,,
PROAT,,Proatriplex (W.A. Weber) Stutz & G.L. Chu,proatriplex,Chenopodiaceae
PROB,,Premna obtusifolia R. Br.,premna,Verbenaceae
PROBO,,Proboscidea Schmidel,unicorn-plant,Pedaliaceae
PROC,,Prunus occidentalis Sw.,western cherry laurel,Rosaceae
PROC,LAOC5,Laurocerasus occidentalis (Sw.) M. Roem.,,
PROC2,,"Protoparmelia ochrococca (Nyl.) P.M. Jørg., Rambold & Hertel",protoparmelia lichen,Lecanoraceae
PROC2,LEOC6,Lecanora ochrococca (Nyl.) Clauzade & Roux,,
PROC2,LEOC7,Lecidea ochrococca Nyl.,,
PROC2,LEPH6,Lecanora phaeobola Tuck.,,
PROCK,,Prockia P. Br. ex L.,prockia,Flacourtiaceae
PROCR,,Procris Juss.,,Urticaceae
PROD,,Premna odorata Blanco,fragrant premna,Verbenaceae
PROIP,,Proiphys Herb.,,Liliaceae
PROIP,EURYC,"Eurycles Salisb., nom. illeg.",,
PROL,,Prescotia oligantha (Sw.) Lindl.,small Prescott orchid,Orchidaceae
PROL,CROL,Cranichis oligantha Sw.,,
PROL,PROL3,"Prescottia oligantha (Sw.) Lindl., orth. var.",,
PROL2,,Pronectria oligospora Lowen & Rogerson,,Hypocreaceae
PRONE,,Pronectria Clem.,,Hypocreaceae
PROR,,Prunus ×orthosepala Koehne (pro sp.),hybrid plum,Rosaceae
PROSA,,Prosartes D. Don,fairybells,Liliaceae
